@T,table,
,2018-03-05 10:00,0.0704689442
,2018-03-05 10:05,0.0657975718
,2018-03-05 10:10,0.0457507701
,2018-03-05 10:15,0.0179247433
,2018-03-05 10:20,0.0294022398
,2018-03-05 10:25,0.0888639602
,2018-03-05 10:30,0.0100996282
,2018-03-05 10:35,0.065962159
,2018-03-05 10:40,0.0482941165
,2018-03-05 10:45,0.0885201136
,2018-03-05 10:50,0.079357127
,2018-03-05 10:55,0.0021587164
,2018-03-05 11:00,0.0625988585
,2018-03-05 11:05,0.088764207
,2018-03-05 11:10,0.082625381
,2018-03-05 11:15,0.0125520662
,2018-03-05 11:20,0.041572641
,2018-03-05 11:25,0.0015710235
,2018-03-05 11:30,0.0482643615
,2018-03-05 11:35,0.058536166
,2018-03-05 11:40,0.0794617206
,2018-03-05 11:45,0.0989510881
,2018-03-05 11:50,0.0377319374
,2018-03-05 11:55,0.0765495985
,2018-03-05 12:00,0.0474940663
